,Make_0,Make_1,Make_2,Make_3,Make_4,MonthClaimed,WeekOfMonthClaimed,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,Age,PolicyType_0,PolicyType_1,PolicyType_2,PolicyType_3,VehiclePrice,FraudFound_P,Deductible,DriverRating,Days_Policy_Accident_0,Days_Policy_Accident_1,Days_Policy_Accident_2,Days_Policy_Claim,PastNumberOfClaims_0,PastNumberOfClaims_1,PastNumberOfClaims_2,AgeOfVehicle,NumberOfSuppliments_0,NumberOfSuppliments_1,NumberOfSuppliments_2,AddressChange_Claim,NumberOfCars,Year,ClaimSize,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal
142,0,0,0,1,0,1,3,0,1,0,43.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,5383.50418269285,1,0,0,0,0,0
143,0,0,0,0,1,0,1,0,1,0,39.0,0,0,1,0,5,1,400,3.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,63282.7143677042,1,1,0,0,0,0
144,0,0,1,0,1,1,2,0,1,0,49.0,0,1,0,1,2,0,400,3.0,0,0,1,2,0,1,0,7,0,1,0,0,0,1994,19544.1986664361,1,1,1,0,0,0
145,0,0,0,1,1,8,2,0,1,0,36.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1994,7932.69088613948,1,1,1,0,0,0
146,0,0,1,1,0,2,2,0,1,0,52.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1994,683.257352622543,1,0,0,0,0,0
147,0,0,0,1,1,0,1,0,1,0,38.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,6415.38455593895,1,1,1,0,0,0
148,0,0,0,0,1,0,2,0,0,1,0.0,0,1,0,1,5,0,400,3.0,0,0,1,2,0,1,1,0,0,0,1,0,0,1994,83698.6991271822,0,1,0,0,0,0
149,0,0,0,0,1,8,1,0,1,0,41.0,0,0,1,1,2,0,400,4.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,823.183581169203,0,1,0,0,0,0
150,0,0,1,1,0,0,3,0,1,0,41.0,0,1,0,0,0,1,500,3.0,0,1,1,2,0,1,1,6,0,0,1,3,0,1994,2488.549523954,1,1,1,0,0,0
151,0,0,1,1,0,4,1,0,1,0,64.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,7,0,0,1,0,2,1994,2199.77943132296,1,1,0,0,0,0
152,0,0,1,1,0,0,2,0,1,0,27.0,0,1,0,1,5,1,400,4.0,0,0,1,2,0,1,1,3,0,1,1,0,0,1994,55309.9207350737,1,1,0,0,0,0
153,0,0,0,1,0,9,2,0,0,1,21.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,4,0,0,1,0,0,1994,2081.79607028236,1,1,1,0,0,0
154,0,0,1,1,0,2,3,0,1,0,31.0,0,1,0,0,0,0,400,2.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,8577.54044935225,0,1,1,0,0,0
155,0,0,1,1,0,3,3,0,0,1,39.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,7,0,1,0,4,1,1994,3114.78746682055,1,1,0,0,0,0
156,0,0,0,0,1,1,5,0,1,0,37.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,0,1,4,1,0,0,0,0,1994,5802.12187142773,0,0,1,0,0,0
157,0,1,0,0,0,1,3,0,1,0,41.0,0,1,0,1,1,0,400,4.0,0,0,1,2,1,0,0,6,0,1,1,0,0,1994,14529.2534367344,1,1,0,0,0,0
158,0,0,1,1,0,7,3,0,1,0,37.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,0,1,6,0,1,1,0,0,1994,7788.77451160716,1,1,0,0,0,0
159,0,0,0,1,1,5,4,0,1,0,28.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,1,6,1,0,0,0,0,1994,87802.6902108818,0,1,0,0,0,0
160,0,0,1,0,1,8,2,0,1,0,57.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1994,4149.53749617501,1,1,0,0,0,0
161,0,0,0,1,0,5,3,0,1,0,61.0,0,1,0,1,1,0,400,2.0,0,1,0,2,0,0,1,7,0,0,1,0,0,1994,8505.46751078618,1,1,0,1,0,0
162,0,0,1,0,1,1,1,0,1,0,52.0,0,1,0,0,5,0,400,4.0,0,0,1,2,0,1,0,7,1,0,0,0,0,1994,50126.9759553489,1,1,0,0,0,0
163,0,0,0,1,0,8,1,0,0,1,23.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,5,1,0,0,0,0,1994,6801.08703422694,1,1,0,0,0,0
164,0,0,1,1,0,5,4,0,1,0,38.0,0,0,1,1,0,0,400,4.0,0,0,1,2,1,0,0,6,0,0,1,0,0,1994,19327.0569346028,1,1,0,0,0,0
165,0,0,0,1,0,0,2,0,1,0,32.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,2944.82157624928,1,1,1,0,0,0
166,0,0,0,0,1,0,2,0,1,0,26.0,0,0,1,1,1,0,400,2.0,0,0,1,2,1,0,0,5,0,1,0,0,0,1994,25631.1817756684,1,1,0,0,0,0
167,0,0,0,1,0,0,2,0,1,0,57.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1994,8255.70115450961,1,1,0,0,0,0
168,0,0,1,1,0,10,3,0,1,0,29.0,0,0,1,1,5,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,55538.4733157717,1,1,0,0,0,0
169,0,0,1,1,0,9,4,0,1,0,65.0,0,0,1,1,5,0,400,4.0,0,0,1,2,1,0,0,6,1,0,0,0,0,1994,67116.2588003759,1,1,0,0,0,0
170,0,0,1,1,0,5,4,0,1,0,33.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,8305.68441871467,1,1,0,0,0,0
171,0,0,0,1,1,3,2,0,1,0,44.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,4,1,1994,2302.77499943482,1,1,0,0,0,0
172,0,0,1,0,1,0,1,0,1,0,26.0,0,1,0,1,1,1,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,9465.80765347858,1,1,0,0,0,0
173,0,1,1,0,0,3,1,0,1,0,32.0,0,1,0,1,5,0,400,2.0,0,0,1,2,0,0,1,5,0,1,1,0,0,1994,59446.6079852692,1,1,1,0,0,0
174,0,1,0,0,1,2,4,0,1,0,29.0,0,1,0,0,0,0,400,3.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,8228.17199612148,1,1,0,0,0,0
175,0,0,1,0,1,0,2,0,1,0,26.0,0,1,0,0,1,1,400,4.0,0,0,1,2,0,0,1,5,1,0,0,0,0,1994,2034.56603398462,1,1,0,0,0,0
176,0,0,1,1,0,2,1,0,0,1,37.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1994,2429.4805360581,0,0,0,0,1,0
177,0,0,1,1,0,2,1,0,1,0,33.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,0,5,1,0,0,0,0,1994,8201.75485302153,1,1,0,0,0,0
178,0,0,0,1,1,0,3,0,0,1,26.0,0,0,1,1,2,0,400,4.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1994,17291.5677411401,1,1,0,0,0,0
179,0,0,1,0,1,0,3,0,0,1,32.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1994,7312.58913404551,1,1,0,0,0,0
180,0,0,0,1,1,0,3,0,0,1,25.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,1,3,0,1,1,1,0,1994,8853.36319458359,1,0,0,0,0,0
181,0,0,0,0,1,2,3,0,0,1,0.0,0,1,0,1,5,0,400,1.0,0,0,1,2,0,0,1,0,0,0,1,0,0,1994,91760.0929849562,1,1,0,0,0,0
182,0,0,1,1,0,2,4,0,0,1,31.0,0,1,0,1,0,0,400,1.0,0,0,1,2,0,1,0,5,1,0,0,0,0,1994,3446.15904540501,1,1,1,0,0,0
183,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,1,5,0,400,4.0,0,0,1,2,0,0,1,0,0,0,1,0,0,1994,88903.2531448106,1,1,1,0,0,0
184,0,0,1,0,0,1,5,0,1,0,42.0,0,1,0,0,0,0,400,4.0,0,0,1,2,0,1,0,6,1,0,0,0,2,1994,1903.64844110818,1,1,0,0,0,0
185,0,1,0,0,0,1,3,0,1,0,42.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,55526.0694212824,0,1,0,0,0,0
186,0,0,0,1,0,1,3,0,0,1,32.0,0,1,0,1,1,0,700,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,3103.54338485335,1,1,0,0,0,0
187,0,1,0,0,0,1,2,0,1,0,51.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1994,1792.07287106322,1,1,0,0,0,0
188,0,0,0,0,1,0,3,0,0,1,19.0,0,0,1,0,5,0,400,4.0,0,0,1,2,0,1,1,2,0,0,1,0,0,1994,69841.8994841302,1,1,1,0,0,0
189,0,0,1,1,0,0,4,0,1,0,26.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,1411.69663543862,1,1,0,0,0,0
190,0,0,1,1,0,0,4,0,0,1,29.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,4,0,0,1,4,1,1994,1538.08267938344,1,1,0,0,0,0
191,0,0,1,1,0,0,3,0,1,0,29.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,98545.3743385517,1,1,0,0,0,0
192,0,0,1,1,0,5,5,0,1,0,50.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1994,59747.5494391561,1,1,0,0,0,0
193,0,0,1,1,0,5,1,0,1,0,44.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,3282.41447575454,1,1,0,0,0,0
194,0,1,0,0,0,4,2,0,1,0,42.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,1285.53347118397,1,1,1,0,0,0
195,0,0,1,1,0,3,5,0,1,0,49.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1994,54340.8120323971,1,1,0,0,0,0
196,0,0,0,1,0,3,1,0,1,0,34.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1994,4939.29556669354,1,1,1,0,0,0
197,0,0,1,1,0,7,5,0,1,0,51.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,8398.06203719689,1,0,0,0,0,0
198,0,0,1,1,0,1,2,0,1,0,39.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,2349.8588995081,1,1,0,0,0,0
199,0,0,1,0,1,1,2,0,1,0,30.0,0,1,0,0,5,0,400,2.0,0,0,1,2,0,1,0,5,1,0,0,0,0,1994,95769.1448389605,1,0,1,0,0,0
200,0,0,0,0,1,1,3,0,0,1,0.0,0,1,0,0,5,0,400,3.0,0,0,1,2,0,1,0,0,0,0,1,0,0,1994,62194.1232542729,1,1,0,0,0,0
201,0,0,0,0,1,1,2,0,1,0,47.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,0,7,1,0,0,0,0,1994,2939.252429972,1,1,0,0,0,0
202,0,0,1,1,0,0,2,0,0,1,31.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,5,0,1,0,0,0,1994,6661.79126814876,1,1,0,0,0,0
203,0,0,1,0,1,0,3,0,1,0,78.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,0,7,0,1,0,2,1,1994,6366.01251956367,1,1,0,0,0,0
204,0,0,0,0,1,0,3,0,1,0,41.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,3194.39516954123,1,1,0,0,0,0
205,0,0,0,0,1,0,3,0,0,1,39.0,0,0,1,0,5,0,400,4.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,64194.6963515959,1,1,0,0,0,0
206,0,0,0,1,0,0,2,0,1,0,33.0,0,1,0,0,0,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,5423.53584705173,1,1,0,0,0,0
207,0,0,0,0,1,0,2,0,0,1,0.0,0,0,1,1,5,0,400,2.0,0,0,1,2,0,1,1,0,0,0,1,0,0,1994,54233.7898232182,1,1,0,0,0,0
208,0,0,1,1,0,11,4,0,1,0,48.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,1,1,6,1,0,0,0,0,1994,1579.82623892656,1,0,0,0,0,0
209,0,0,0,0,1,0,1,0,0,1,0.0,0,0,1,1,5,0,400,4.0,0,0,1,2,0,1,0,0,0,0,1,0,0,1994,50509.0165659769,1,1,0,0,0,0
210,0,0,0,0,1,1,1,0,0,1,0.0,0,1,0,0,5,0,400,4.0,0,0,1,2,0,0,1,0,0,0,1,0,0,1994,66034.9921768977,1,1,0,0,0,0
211,0,0,0,0,1,0,2,0,0,1,0.0,0,1,0,0,5,0,400,2.0,0,0,1,2,0,0,1,0,0,0,1,0,0,1994,51716.5707685485,1,1,0,0,0,0
212,0,0,1,1,0,0,2,0,1,0,38.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1994,5729.35867255858,1,1,0,0,0,0
213,0,0,0,1,0,0,2,0,1,0,28.0,0,1,0,0,0,0,400,3.0,0,0,1,2,0,1,0,6,0,1,0,0,0,1994,7182.40283576997,1,1,0,0,0,0
214,0,0,0,0,1,0,2,0,0,1,0.0,0,0,1,1,5,0,400,4.0,0,0,1,2,0,1,1,0,0,0,1,0,2,1994,71989.0321827851,1,1,0,0,0,0
215,0,0,1,1,0,0,1,0,1,0,31.0,0,1,0,1,2,0,400,4.0,0,0,1,2,1,0,0,6,1,0,0,0,0,1994,12544.3387291165,1,1,0,0,0,0
216,0,0,1,1,0,0,2,0,1,0,27.0,0,0,1,1,2,0,400,4.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,5630.56868287119,1,1,1,0,0,0
217,0,0,0,1,0,0,2,0,1,0,60.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,1,1,7,1,0,0,0,0,1994,886.187769067103,1,0,0,0,0,0
218,0,0,0,0,1,0,2,0,1,0,72.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,2578.77997823575,0,1,1,0,0,0
219,0,0,1,0,0,0,2,0,1,0,44.0,0,0,1,1,4,0,400,2.0,0,0,1,2,1,0,0,7,0,0,1,0,0,1994,55918.1283888816,1,1,0,0,0,0
220,0,0,0,0,1,0,3,0,0,1,0.0,0,0,1,1,5,0,400,1.0,0,0,1,2,0,1,1,0,0,0,1,4,1,1994,54029.9466250044,1,1,0,0,0,0
221,0,0,1,1,0,0,4,0,0,1,77.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,7759.65703765682,1,0,0,0,0,0
222,0,0,0,0,1,0,4,0,0,1,40.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,3646.0387977158,1,1,1,0,0,0
223,0,0,0,0,1,0,4,0,1,0,33.0,0,1,0,1,2,0,400,4.0,0,0,1,2,0,1,0,5,0,0,1,0,0,1994,10963.5151782442,1,1,1,0,0,0
224,0,0,1,0,1,2,2,0,1,0,36.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,1,0,6,1,0,0,0,0,1994,1356.89035288436,1,1,1,0,0,0
225,0,0,0,0,1,0,1,0,0,1,21.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,4,0,0,1,0,0,1994,5013.5691382787,1,0,0,0,0,0
226,0,0,1,1,0,0,5,0,0,1,33.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1994,67101.0828304536,1,1,1,0,0,0
227,0,0,1,1,0,1,3,0,1,0,75.0,0,1,0,0,5,0,400,2.0,0,0,1,2,0,1,1,6,0,1,1,0,0,1994,85872.3978888597,1,1,0,0,0,0
228,0,0,0,1,0,4,2,0,0,1,34.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,1,6,1,0,0,0,0,1994,8242.86110080407,0,1,0,0,0,0
229,0,1,1,0,0,4,5,0,0,1,31.0,0,1,0,0,5,0,400,2.0,0,0,1,2,0,1,1,4,1,0,0,0,0,1994,79417.3288217744,1,1,0,0,0,0
230,0,0,0,0,1,3,1,0,1,0,31.0,0,0,1,1,1,0,500,4.0,0,0,1,2,0,1,1,5,0,0,1,3,0,1994,4211.54196852402,1,1,0,0,0,0
231,0,0,1,1,0,0,2,0,1,0,46.0,0,1,0,0,0,1,400,1.0,0,0,1,2,0,0,1,7,0,0,1,1,0,1994,9060.44161238795,0,1,0,0,0,0
232,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0,5,1,400,3.0,0,0,1,2,0,1,0,0,0,0,1,0,0,1994,77167.2232461485,1,1,0,0,0,0
233,0,0,0,0,1,9,1,0,1,0,35.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,922.898642008604,1,1,0,0,0,0
234,0,0,1,1,0,9,2,0,1,0,31.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,4418.38992576077,1,1,0,0,0,0
235,0,0,1,1,0,3,1,0,1,0,45.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,5066.29844839747,0,0,1,0,0,0
236,0,0,0,0,1,0,2,0,0,1,0.0,1,0,0,0,5,1,400,1.0,0,0,1,2,0,1,0,0,0,0,1,4,1,1994,65677.7615265717,1,1,0,0,0,0
237,0,1,0,0,0,5,2,0,0,1,50.0,1,0,0,0,5,0,400,3.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1994,60381.5137578358,1,1,0,0,0,0
238,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,1,5,1,400,4.0,0,0,1,2,0,1,0,0,0,0,1,0,0,1994,58916.5392693307,1,1,0,0,0,0
239,0,0,1,0,0,2,3,0,1,0,49.0,0,1,0,1,5,0,400,4.0,0,0,1,2,1,0,0,7,0,1,0,0,0,1994,70530.6469514398,1,1,1,0,0,0
240,0,1,1,1,0,2,1,0,1,0,53.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1994,6349.63011211041,1,1,0,0,0,0
241,0,0,1,0,1,3,3,0,1,0,32.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,3758.51288618285,1,1,0,0,0,0
242,0,0,0,0,1,5,4,0,1,0,41.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,6581.92434478001,1,1,1,0,0,0
243,0,0,0,0,1,6,3,0,1,0,32.0,0,1,0,1,2,0,400,3.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1994,15680.0358697639,1,1,1,0,0,0
244,0,0,0,1,0,5,2,0,1,0,32.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,1,5,0,1,1,0,2,1994,61508.9077338829,1,1,0,0,0,0
245,0,0,1,0,1,2,3,0,1,0,31.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,1,0,5,0,1,1,0,0,1994,8203.36452994334,1,1,1,0,0,0
246,0,0,0,1,0,10,1,0,1,0,43.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,89688.905919032,1,1,0,0,0,0
247,0,1,1,0,0,5,4,0,0,1,55.0,0,1,0,0,5,0,400,3.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,55894.142838776,1,1,0,0,0,0
248,0,0,0,1,0,7,5,0,1,0,29.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,2505.69764697543,1,0,0,0,0,0
249,0,0,0,0,1,7,3,0,0,1,25.0,0,0,1,0,5,0,400,1.0,0,0,1,2,0,0,1,5,0,1,0,4,1,1994,53588.1053558173,1,1,0,0,0,0
250,0,0,0,1,0,3,3,0,1,0,38.0,0,0,1,1,5,0,400,2.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,55591.493622206,1,1,0,0,0,0
251,0,0,0,1,0,3,4,0,1,0,26.0,0,1,0,1,2,0,400,4.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,2592.57856583761,1,1,0,0,0,0
252,0,0,1,1,0,2,1,0,1,0,56.0,0,1,0,0,0,0,400,4.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1994,6719.78560213476,1,1,0,0,0,0
253,0,0,0,1,0,9,2,0,1,0,29.0,0,1,0,1,2,0,700,3.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,2266.08552913973,1,1,0,0,0,0
254,0,0,0,0,1,6,2,0,0,1,31.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,0,4,0,1,1,0,0,1994,5463.61216810717,1,1,0,0,0,0
255,0,0,0,0,1,0,4,0,1,0,46.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,9621.02852276137,1,1,1,0,0,0
256,0,0,1,0,1,8,4,0,1,0,60.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,0,7,1,0,0,0,0,1994,1630.66709931626,1,1,0,0,0,0
257,0,0,1,1,0,8,4,0,0,1,30.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,5,0,1,0,0,0,1994,3077.81883588753,1,1,0,0,0,0
258,0,0,1,0,1,2,4,0,1,0,80.0,0,1,0,0,2,0,400,3.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1994,1765.47343009021,0,1,0,0,0,0
259,0,1,1,0,0,10,2,0,1,0,52.0,0,1,0,0,5,0,400,1.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1994,53404.0297019986,1,1,0,0,0,0
260,0,0,0,1,0,10,1,0,1,0,36.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,1337.99814779284,1,1,0,0,0,0
261,0,0,0,0,1,9,1,0,1,0,67.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,6,0,1,1,0,0,1994,1048.80209301616,1,1,1,0,0,0
262,0,0,1,1,0,9,2,0,0,1,58.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,6969.04303219073,1,0,0,0,0,0
263,0,0,0,1,0,2,2,0,0,1,31.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,0,5,0,1,1,0,0,1994,2754.06599742939,1,0,0,0,0,0
264,0,0,1,0,1,2,2,0,1,0,50.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1994,2356.11359222232,1,1,1,0,0,0
265,0,0,1,1,0,2,3,0,1,0,50.0,0,1,0,0,2,0,400,4.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1994,42444.408304252,1,1,1,0,0,0
266,0,0,1,0,1,2,2,0,1,0,55.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1994,5405.82678911737,1,0,0,0,0,1
267,0,0,0,0,1,8,2,0,0,1,23.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,4,0,1,0,0,0,1994,2665.46131708431,1,1,0,0,0,0
268,0,0,0,1,1,0,1,0,1,0,34.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,5933.41747571551,1,1,1,0,0,0
269,0,0,1,1,0,4,3,0,1,0,30.0,0,1,0,1,2,0,400,4.0,0,0,1,2,0,0,1,5,1,0,0,0,0,1994,4162.89720074914,1,1,0,0,0,0
270,0,0,0,1,0,1,2,0,1,0,45.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,1222.71789499623,0,0,1,0,0,0
271,0,0,1,1,0,9,1,0,1,0,37.0,1,0,0,0,5,0,400,3.0,0,0,1,2,0,1,1,7,0,1,1,0,0,1994,64716.4082859107,1,1,0,0,0,0
272,0,0,1,0,1,3,2,0,1,0,30.0,1,0,0,0,5,0,400,1.0,0,0,1,2,0,1,1,4,0,0,1,0,0,1994,50811.166934916,1,1,0,0,0,0
273,0,0,1,1,0,0,1,0,1,0,50.0,0,1,0,0,1,1,400,2.0,0,0,1,2,0,0,1,6,0,0,1,1,0,1994,9715.18426529572,1,1,0,0,0,0
274,0,0,0,0,1,5,3,0,1,0,47.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1994,6359.99647768147,1,1,1,0,0,0
275,0,0,0,0,1,5,3,0,0,1,26.0,0,1,0,0,0,0,400,3.0,0,0,1,2,0,0,1,4,1,0,0,0,0,1994,5114.71323522045,1,0,1,0,0,0
276,0,0,0,0,1,5,3,0,1,0,59.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,0,7,0,1,0,0,2,1994,9187.96951214549,1,1,0,0,0,0
277,0,0,0,1,1,1,1,0,1,0,26.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,53715.1386361499,1,1,0,0,0,0
278,0,0,0,1,0,3,2,0,1,0,51.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1994,1494.61857934036,1,1,0,0,0,0
279,0,0,1,0,1,8,3,0,1,0,42.0,0,1,0,1,2,0,700,2.0,0,0,1,2,0,0,1,6,0,1,1,0,0,1994,4115.69249424235,0,1,0,0,0,0
280,0,0,0,0,1,2,4,0,0,1,31.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,0,1,3,0,0,1,0,0,1994,8585.48862629645,1,0,0,0,0,0
281,0,0,0,1,0,7,5,0,0,1,28.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1994,9193.4189927815,1,0,0,0,0,0
282,0,0,1,0,1,6,1,0,1,0,26.0,0,0,1,1,3,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,4,1,1994,10130.6075990694,1,1,0,0,0,0
283,0,0,0,0,1,7,3,0,1,0,31.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,0,5,0,1,0,0,0,1994,34033.8359972858,1,1,0,0,0,0
284,0,0,1,0,0,0,2,0,1,0,61.0,0,1,0,1,3,1,400,2.0,0,0,1,2,0,1,1,7,1,0,0,0,0,1994,74073.4573195461,1,1,0,0,0,0
285,0,0,0,0,1,1,4,0,0,1,35.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,4,0,0,1,0,0,1994,887.974837186432,1,0,1,0,0,0
286,0,0,1,0,1,10,1,0,0,1,31.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,3,0,1,1,0,0,1994,5875.47033020965,1,0,0,0,0,0
287,0,1,1,0,0,9,5,0,1,0,69.0,0,1,0,0,4,0,400,1.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,70910.432402714,1,1,1,0,0,0
